id,capitulo,seccion,afirmacion,tipo,tier_seccion,valor_ciep,fuente_oficial,valor_oficial,coincide,discrepancia,tipo_error,contrafactual_explicito,nota
V222,11 Energía,cap 11 §11.1 Pemex (p.54 impresa),"Pemex: aumento real de 9.5 %, 67 mil millones de pesos",b,restitucion,+9.5 %; +67 mmp,"DEC 2022 Anexo 1 (programable 636,281.1 + costo financiero 142,556.1 = 778,837.2); DEC 2021 Anexo 1 (544,598.1 + 141,758.3); CGPE p. 41 y 118 (programable +12.7 %; costo financiero −3.0 %)","778,837.2/((544,598.1 + 141,758.3)×1.037) = +9.4 %; diferencia 67,086 mdp de 2022 ✓",aprox,9.5 vs 9.4,,si,"Reproduce con Pemex programable + costo financiero (el CGPE p. 118 confirma PPEF = PEF para Pemex). El cuadro 11.1 reporta 778,071.2, 766 mdp menos que el Anexo 1 (perímetro no explicado)."
V223,11 Energía,cap 11 §11.1 Pemex (p.54 impresa),"Inversión de Pemex +17 %, 430 mil millones de pesos, la más alta desde 2015",b,restitucion,+17 %; 430 mmp,Analíticos por objeto Pemex 2021–2022 (no en carpeta); CGPE p. 48 (inversión física total +17.7 %); Cuenta Pública 2015–2020 (no en carpeta),Inversión física del sector público +17.7 % (CGPE),no_verificable,,,si,"Analíticos no en carpeta; el +17.7 % de la inversión física total del CGPE es coherente con +17 % en Pemex, que la domina."
V224,11 Energía,cap 11 §11.1 CFE (p.54 impresa),CFE +4 % real; gasto corriente +6 %; inversión −9 %,a/b,restitucion,4 %; 6 %; −9 %,CGPE 2022 p. 42 y 118 (CFE programable +4.0 %); analíticos por objeto (no en carpeta),+4.0 % ✓; corriente e inversión no verificables,aprox,,,si,"El 4 % coincide con el programable; el cuadro 11.1 dice 3.9 % (con costo financiero: (449,997.2+29,585.6)/((417,145.4+29,799.7)×1.037) = +3.5 %). Corriente/inversión: analíticos no en carpeta."
V225,11 Energía,cap 11 §11.1 SENER (p.54 impresa),SENER disminuye 3.6 % vs aprobado; 97.5 % de su presupuesto (45 mil mdp) es aportación patrimonial a Pemex para Dos Bocas,a/b,restitucion,"−3.6 %; 97.5 %; 45,000","CGPE 2022 p. 118 (Energía −3.6 %); DEC 2022 Anexo 1 (Ramo 18 47,057.7); analíticos por programa (no en carpeta)","−3.6 % ✓; 45,000/46,145.4 = 97.5 % ✓ aritmética con el monto CIEP; el Anexo 1 da 47,057.7 (45,000/47,057.7 = 95.6 %)",no_verificable,,,si,"El −3.6 % coincide; la aportación de 45,000 mdp exige analíticos. El monto de SENER del cuadro 11.1 (46,145.4) difiere del Ramo 18 (47,057.7). Errata: «aprobado en 2022»."
V226,11 Energía,cap 11 §11.1 Ramo 23 (p.54 impresa),"Fondos de estabilización (FEIP, FEIEF) aumentan 8 %, 1,350 mdp extras vs PEF 2021",a/b,restitucion,"+8 %; +1,350 mdp","DEC 2022 Anexo 20 p. 86 (gastos asociados a ingresos petroleros 20,424.1 mdp); DEC 2021 Anexo (18,890.8); CGPE p. 53 (fondos de estabilización 10.1 → 10.5 mmp de 2022, +4.3 %)","20,424.1/(18,890.8×1.037) = +4.3 % real (+1,533 nominal; +834 mdp de 2022). Función fondos de estabilización CGPE: +4.3 %",no,"8 % / 1,350 vs 4.3 % / 834",perimetro,si,"La línea del Ramo 23 «gastos asociados a ingresos petroleros» (que alimenta FEIP/FEIEF) crece 4.3 % real, igual que la función fondos de estabilización del CGPE. El monto implícito de CIEP (90,993.1 − 73,000 = 17,993.1) no coincide con 20,424.1."
V227,11 Energía,cap 11 §11.1 Ramo 23 (p.54 impresa),"Subsidios a tarifas eléctricas: 73 mil mdp, +1.3 % real vs 2021",a/b,restitucion,"73,000; +1.3 %","DEC 2022 Anexo 20 p. 86 (73,000,000,000); DEC 2021 Anexo Ramo 23 p. 84 (70,000,000,000)","73,000 ✓; 73,000/(70,000×1.037) = +0.6 % real (+4.3 % nominal)",no,1.3 vs 0.6,contrafactual,si,"El monto coincide; la variación real con la base 2021 (70,000 en PPEF y PEF) y deflactor 3.7 es +0.6 %; 1.3 % no reproduce con ningún deflactor del marco."
V228,11 Energía,cap 11 cuadro 11.1 (p.55 impresa),"Cuadro 11.1: Pemex 778,071.2 (2.8 % PIB; 11.0 % PPEF; +9.5 %; 57.8 %); CFE 430,670.8 (1.5; 6.1; 3.9; 32.0); Sener 46,145.4 (0.2; 0.7; −3.6; 3.4); Ramo 23 90,993.1 (0.3; 1.3; 1.3; 6.8); reguladores 479.4 (0.0; 0.0; −2.3; 0.0); total 1,346,359.7 (4.8; 19.0; 6.5; 100)",a/b,restitucion,ver afirmación,"DEC 2022 Anexo 1 (Pemex 636,281.1 + 142,556.1 = 778,837.2; CFE 449,997.2 + 29,585.6 = 479,582.8; Ramo 18 47,057.7; CRE 256.5 + CNH 222.9 = 479.4); CGPE p. 118 (CRE −2.4; CNH −2.2)","Cocientes internos ✓ (Pemex 2.77 / 10.98 / 57.8; CFE 1.53 / 6.08 / 32.0; total 4.79 / 18.99). Montos: Pemex −766 vs Anexo 1; CFE 430,670.8 no identificable (programable 449,997.2; con costo financiero 479,582.8); Sener −912 vs Ramo 18; reguladores ✓",no,Pemex −0.1 %; CFE −4.3 % vs programable; Sener −1.9 %,perimetro,si,"Los porcentajes reproducen con los montos CIEP; los montos de Pemex, CFE y Sener no coinciden con el Anexo 1 en ninguna combinación programable/costo financiero, lo que indica un perímetro por función u objeto no declarado (analíticos no en carpeta)."
V229,11 Energía,cap 11 §11.2 Incidencia (p.55–56 impresa),Con su aportación patrimonial Pemex representa 61 % del sector; CFE 32 %; materia prima +27 mil mdp; 5.4 % del sector a subsidiar tarifas; 18 mil millones a fondos de estabilización (1.3 % del sector),b,mixta,"61 %; 32 %; 27,000; 5.4 %; 18,000; 1.3 %","Cuadro 11.1; DEC Anexo 20 (20,424.1 gastos asociados a ingresos petroleros); analíticos (no en carpeta)","(778,071.2 + 45,000)/1,346,359.7 = 61.1 % ✓; 32.0 % ✓; 73,000/1,346,359.7 = 5.4 % ✓; 18,000/1,346,359.7 = 1.3 % ✓; el Anexo 20 da 20,424.1 (no 18,000) para la línea de fondos",no,"18,000 vs 20,424.1",perimetro,na,Sección «Incidencia» = mixta. Aritmética interna reproduce; el monto a fondos de estabilización difiere del Anexo 20 del DEC. Materia prima +27 mmp: analíticos no en carpeta.
V230,11 Energía,cap 11 §11.3 Implicaciones (p.56 impresa),"El déficit aprobado de Pemex sería de 63 mil millones, 35 % menor que el aprobado en 2021",a,juicio,63 mmp; −35 %,"CGPE 2022 p. 41–42 (Pemex −62,750.0 mdp; −34.7 % real vs 2021); DEC art. 4",−62.8 mmp; −34.7 %,si,,,si,
V231,12 Pensiones,cap 12 párrafo inicial (p.58 impresa),"Gasto total en pensiones 2022: 1.4 billones, +13.2 % real vs aprobado 2021",b,restitucion,1.4 billones; +13.2 %,"CGPE 2022 p. 51 (pensiones 1,103.6 → 1,172.3 mmp de 2022); p. 49 (PBAM 238,014.7; discapacidad 18,037.5); CGPE 2021 p. 54 (PPEF 2021: 135,065.7; 15,456.0); PEF 2021 por programa (no en carpeta)","Total 1,428,352 mdp ✓ (1.4 billones). Con base PPEF 2021: (1,172.3 + 256.1)/(1,103.6 + 156.1) = +13.4 %; el 13.2 requiere el PEF 2021 aprobado de PBAM y discapacidad",no_verificable,,,si,El nivel reproduce; la variación depende de la base 2021 por programa (no en carpeta; con PPEF 2021 sería 13.4 %).
V232,12 Pensiones,cap 12 párrafo inicial (p.58 impresa),"Pensiones contributivas: 1 billón 172 mil millones, +6.2 % real",a,restitucion,"1,172 mmp; +6.2 %","CGPE 2022 p. 51 (pensiones y jubilaciones 1,172.3 mmp de 2022; +6.2 % real vs PEF 2021)","1,172.3; +6.2 %",si,,,si,
V233,12 Pensiones,cap 12 párrafo inicial (p.58 impresa),"Pensiones no contributivas: 256,052 mdp, +62.1 % real",a/b,restitucion,"256,052; +62.1 %","CGPE 2022 p. 49 (PBAM 238,014.7 + discapacidad 18,037.5 = 256,052.2); CGPE 2021 p. 54 (PPEF 2021 135,065.7 + 15,456.0 = 150,521.7); CGPE 2022 p. 14 (PBAM +69.2 %)","256,052.2 ✓. Con base PPEF 2021: 256,052.2/(150,521.7×1.037) = +64.0 %; el 62.1 % implica base PEF 2021 de 152,319 mdp (no en carpeta)",no_verificable,,,si,Nivel reproducido exactamente con los dos programas del CGPE p. 49; la variación exige el PEF 2021 aprobado por programa (con el PPEF sería +64.0 %).
V234,12 Pensiones,cap 12 §12.1 Evolución (p.58 impresa),"Pensiones +6.5 % real anual promedio 2015–2022, mayor crecimiento 2018–2019; IMSS 44.6 % del total, ISSSTE 19.5 %, PBAM 16.7 %",b,restitucion,6.5 %; 44.6; 19.5; 16.7,Cuenta Pública 2015–2020 (no en carpeta); EM PPEF 2022 por institución (no en carpeta); CGPE p. 49 y 87,"PBAM 238,014.7/1,428,352 = 16.7 % ✓. IMSS y ISSSTE 2022 no en carpeta (2021 PPEF: 558,684 y 263,187 mdp). Serie CGPE p. 87: pensiones 3.2 % PIB (2015) → 4.3 (2021 a), +33.7 % real acumulado",no_verificable,,,no,EM PPEF 2022 no en carpeta para IMSS/ISSSTE; serie ex post. La participación de la PBAM reproduce.
V235,12 Pensiones,cap 12 §12.1 Cuentas individuales (p.58 impresa),Programas del IMSS vinculados a cuentas individuales crecen 16 % real anual desde 2017; 2.2 % de las contributivas; 27 mil millones,b,restitucion,"16 %; 2.2 %; 27,000",Analíticos IMSS por programa (no en carpeta); Cuenta Pública (no en carpeta),"27,000/1,172,300 = 2.3 % (CIEP 2.2 → 25,800)",no_verificable,,,no,"Analíticos no en carpeta; pequeña inconsistencia interna (2.2 % de 1,172.3 mmp = 25.8, no 27)."
V236,12 Pensiones,cap 12 §12.1 No contributivas (p.58 impresa),PBAM: 2014–2018 −0.5 % real anual; 2019–2022 +20.5 % anual; en 2021 edad de ingreso 65 años y monto +15 % más inflación,a/b,restitucion,−0.5 %; 20.5 %; 65; 15 %,Cuenta Pública 2014–2020 (no en carpeta); reglas de operación PBAM 2021 (externo); CGPE p. 108 (incrementos anuales de 20 % 2022–2024; reducción de tres años en la edad),"El CGPE p. 108 confirma la política de incrementos de 20 % anual 2022–2024 y la reducción de edad, sin cifrar el 15 %",no_verificable,,,no,Fuentes ex post y externas; CGPE p. 108 es coherente con la descripción.
V237,12 Pensiones,cap 12 §12.2 Incidencia (p.60 impresa),"En 18 estados el PUB no cubre a los mayores de 68 años del Censo 2020, dejando 289 mil elegibles sin pensión; 14 estados con cobertura >100 %",a/b,mixta,18; 289 mil; 14,PUB Bienestar 2T-2021 y Censo 2020 (externos),,no_verificable,,,na,Fuentes externas; sección «Incidencia» = mixta.
V238,12 Pensiones,cap 12 §12.2 Deciles (p.60 impresa),La población elegible aumentará de 8 a 10.3 millones; en 2020 las pensiones se concentran en los deciles 6 al 9,a,mixta,8 → 10.3 millones,CGPE 2022 p. 107 (población 65+ en 2022: 10.3 millones); ENIGH 2018/2020 (externo),10.3 millones de 65 y más en 2022 (CONAPO vía CGPE) ✓,aprox,,,na,El 10.3 coincide con la población de 65+ del CGPE; los 8 millones (68+) y la distribución por deciles son externos.
V239,12 Pensiones,cap 12 §12.3 Implicaciones (p.61 impresa),El gasto en pensiones seguirá creciendo con el envejecimiento y desplazará recursos de educación y salud,c,juicio,,CGPE p. 102 (pensiones 4.2 → 4.5 % PIB 2022–2027),,,,,na,Juicio; coherente con la trayectoria oficial de mediano plazo.
V240,13 Deuda,cap 13 párrafo inicial (p.64 impresa),El SHRFSP se ancla en 51.0 % del PIB desde el cierre de 2021 hasta 2027; 1.4 pp menos que el máximo histórico de 52.4 % en 2020,a/b,restitucion,51.0 %; −1.4 pp; 52.4 %,"CGPE 2022 p. 80, 84 y 102 (SHRFSP 2020 52.4; 2021 est. 51.0; 2022–2027 51.0)",52.4 − 51.0 = 1.4 ✓; el máximo observado de la serie 2015–2020 es 52.4 (2020) ✓,si,,,na,"El 53.7 % de 2021 aprobado (p. 16) es una proyección, no un observado."
V241,13 Deuda,cap 13 §13.1 Evolución (p.64 impresa),"Para 2022 se propone un déficit primario de 0.3 % del PIB, segundo año desde 2020 con esa situación",a,restitucion,−0.3 %; segundo año,CGPE 2022 p. 16 y 87 (primario 2020 +0.1; 2021 a 0.0; 2021 est. −0.4; 2022 −0.3),"2022 −0.3 ✓; 2021 estimado −0.4 y 2020 +0.1: 2022 sería el segundo año consecutivo de déficit primario (2021 est., 2022)",si,,,na,En 2020 el balance primario observado fue superavitario (0.1); la afirmación sólo funciona contando 2021 (estimado) y 2022.
V242,13 Deuda,cap 13 §13.1 Balance presupuestario (p.64 impresa),"Costo financiero 2.8 % del PIB; déficit presupuestario 875,570 mdp (3.1 % del PIB)",a,restitucion,"2.8 %; 875,570; 3.1 %",CGPE 2022 p. 42 y 120,"791,463.8 mdp = 2.8 %; −875,570.5 = −3.1 %",si,,,na,
V243,13 Deuda,cap 13 §13.1 ¿Quién se endeuda? (p.64 impresa),"97 % del endeudamiento es del Gobierno Federal (850 mil mdp), +17.2 % real vs aprobado 2021",a/b,restitucion,"97 %; 850,000; +17.2 %","CGPE 2022 p. 42 (GF −850,012.7); CGPE 2021 p. 49 (GF 2021 −699,125.7)","850,012.7/875,570.5 = 97.1 % ✓; 850,012.7/(699,125.7×1.037) = +17.2 % ✓",si,,,si,"Base 2021: CGPE 2021 p. 49 (PPEF; el balance total aprobado coincide con el proyecto). El texto no distingue el techo de endeudamiento de la ILIF art. 2o. (850 mil mdp interno) del déficit del GF (850,012.7): ambos son 850."
V244,13 Deuda,cap 13 §13.1 ¿Quién se endeuda? (p.64 impresa),"Pemex representa 7 % del total (62,750 mdp), −34.7 % real vs aprobado 2021",a/b,restitucion,"7 %; 62,750; −34.7 %","CGPE 2022 p. 41–42; DEC art. 4; CGPE 2021 p. 49 (−92,687.0)","62,750/875,570.5 = 7.2 % ✓; 62,750/(92,687×1.037) = −34.7 % ✓ (CGPE p. 41)",si,,,si,
V245,13 Deuda,cap 13 §13.1 Entidades con balance superavitario (p.64 impresa),"IMSS e ISSSTE proponen superávit por 37,192 mdp, −4.2 % real vs aprobado 2021",a/b,restitucion,"37,192; −4.2 %","CGPE 2022 p. 42 (37,192.2); CGPE 2021 p. 49 (45,119.3)","37,192.2 ✓; 37,192.2/(45,119.3×1.037) = −20.5 % real (−17.6 % nominal)",no,−4.2 vs −20.5,transcripcion,si,El cuadro 13.1 del propio capítulo reporta −21 %; el −4.2 % del texto no reproduce con ninguna base.
V246,13 Deuda,cap 13 §13.1 Entidades con balance superavitario (p.64–66 impresa),"La CFE estima balance en cero, −100 % respecto al superávit de 29,556 mdp aprobado para 2021",a/b,restitucion,"0; −100 %; 29,556","CGPE 2022 p. 42 (CFE 0.0); CGPE 2021 p. 49 (CFE +28,500.0 mdp)","0.0 ✓; −100 % ✓; el aprobado 2021 es 28,500.0 mdp corrientes; 28,500 × 1.037 = 29,554.5 (× 1.0371 = 29,557.4)",no,"29,556 vs 28,500",deflactor,no,"La cifra de CIEP es el superávit 2021 expresado en pesos de 2022 sin declararlo (el cuadro 13.1 sí usa 28,500.00). Diferencia atribuible al deflactor (3.7 vs 3.71 %)."
V247,13 Deuda,cap 13 cuadro 13.1 (p.66 impresa),"Cuadro 13.1 (columnas «Aprobado 2020 / Propuesto 2021», sic): GF −699,125.70 / −850,012.7 / −3.0 / 17.2 %; Pemex −92,687.00 / −62,750.0 / −0.2 / −34.7 %; CFE 28,500.00 / 0.0 / 0.0 / −100 %; IMSS e ISSSTE 45,119.30 / 37,192.2 / 0.1 / −21 %; total −718,193.40 / −875,570.5 / −3.1 / 17.6 %",a/b,restitucion,ver afirmación,CGPE 2021 p. 49; CGPE 2022 p. 42 y 120,Todos los montos y % PIB coinciden; variaciones: GF 17.2 ✓; Pemex −34.7 ✓; CFE −100 ✓; IMSS-ISSSTE −20.5 → −21 ✓; total 17.6 ✓,si,,,si,Errata en los encabezados de columna (son 2021 aprobado y 2022 propuesto).
V248,13 Deuda,cap 13 §13.1 Balance público total (p.66 impresa),"Déficit público total (RFSP) 996,568 mdp, +14.1 % real vs aprobado 2021; 88 % cubre el presupuesto y 12 % es extrapresupuestario",a/b,restitucion,"996,568; 14.1 %; 88 / 12","CGPE 2022 p. 120 (RFSP −996,568.8; +14.1 %); p. 42","996,568.8 ✓; +14.1 % ✓; 875,570.5/996,568.8 = 87.9 % ✓; 12.1 % ✓",si,,,si,
V249,13 Deuda,cap 13 §13.2 Incidencia (p.67 impresa),"El saldo de la deuda aumentaría 4.1 % real respecto al cierre estimado 2021, el cual crecería 3.4 % respecto a 2020",a/b,mixta,4.1 %; 3.4 %,"CGPE 2022 p. 16 y 112 (SHRFSP 2022 vs 2021 est. +4.1 % real; 2021 est. vs 2020 +0.5 % real); p. 84 (2020 52.4 % PIB); p. 100 (PIB 2020 23,073.7; deflactor 2021 6.2)","4.1 % ✓. 2021 vs 2020: CGPE p. 112 = +0.5 % real; 13,275.4/(0.524 × 23,073.7)/1.062 = +3.4 % (base 2020 reconstruida como % PIB × PIB revisado)",no,3.4 vs 0.5,contrafactual,no,"Sección «Incidencia» = mixta. El 3.4 % reproduce sólo reconstruyendo el saldo 2020 como 52.4 % de un PIB de 23,073.7 mmp; el CGPE p. 112 da +0.5 % real con saldos observados. No se declara la base."
V250,13 Deuda,cap 13 §13.2 Incidencia (p.67 impresa),"Deuda per cápita 2022: $111,701 pesos; +$14,342 en los últimos 3 años",b,mixta,"111,701; +14,342","CGPE 2022 p. 16 (SHRFSP 2022 14,332.2 mmp); CONAPO (externo); SHRFSP 2019 (CGPE p. 84: 44.5 % PIB)","14,332,200/111,701 = 128.3 millones de habitantes implícitos; población CONAPO no en carpeta",no_verificable,,,no,"Población externa; no se declara si los 14,342 pesos son nominales o reales ni el saldo 2019 usado."
V251,13 Deuda,cap 13 §13.3 Implicaciones (p.67 impresa),"Supuestos de crecimiento: 6.3 % en 2021, 4.1 % en 2022, 3.4 % en 2023 y 2.5 % en adelante; superávit primarios desde 2023",a,juicio,6.3; 4.1; 3.4; 2.5; superávit 2023+,"CGPE 2022 p. 100 (PIB 6.3, 4.1, 3.4, 2.8, 2.5, 2.5, 2.5); p. 80 (primario +0.3 en 2023 → +0.8)","2024 = 2.8 %, no 2.5; 2025–2027 = 2.5 ✓; superávit primario desde 2023 ✓",no,2024: 2.5 vs 2.8,transcripcion,na,Omite el 2.8 % de 2024 al decir «2.5 % en adelante» tras 2023.
V252,13 Deuda,cap 13 §13.3 Implicaciones (p.67 impresa),Se estima una depreciación de únicamente 0.9 pesos por dólar hasta 2027,b,juicio,0.9 pesos,CGPE 2022 p. 100 (tipo de cambio fin de periodo 20.4 en 2022 → 21.3 en 2027; promedio 20.3 → 21.2),21.3 − 20.4 = 0.9 ✓ (promedio 21.2 − 20.3 = 0.9 ✓),si,,,na,
V253,14 Implicaciones,cap 14 (p.70 impresa),El Paquete 2022 no incluye reforma fiscal de fondo; mayor endeudamiento y más gasto en salud; transferencias a Pemex y pensiones sin contención; miscelánea insuficiente,c,juicio,,CGPE p. 43 (no se proponen aumentos de impuestos); p. 102,,,,,na,Juicio.
V254,14 Implicaciones,cap 14 Redistribución fiscal (p.70 impresa),La diferencia del Gini antes y después de impuestos es sólo 4 % en México frente a 33 % en promedio OCDE (OCDE 2021),a,juicio,4 %; 33 %,OCDE (externo),,no_verificable,,,na,Fuente externa.
V255,14 Implicaciones,cap 14 Incidencia por deciles (p.71 impresa),Los deciles VIII–X contribuyen más a los ingresos; el gasto es mayor en los deciles VI–X; mayor desigualdad en pensiones (Figura 14.1),a/c,juicio,,CIEP 2021c / Simulador Fiscal (externo),,no_verificable,,,na,Fuente externa (Simulador Fiscal CIEP).
V256,14 Implicaciones,cap 14 Espacio fiscal (p.71 impresa),"El espacio fiscal en 2022 sería 2.2 % del PIB, similar al de 2021, pero con endeudamiento",b/c,juicio,2.2 % PIB,Definición y cálculo CIEP (recursos no comprometidos; externo),,no_verificable,,,no,"Concepto y cálculo propios de CIEP; no hay equivalente oficial en el paquete (el DEC Anexo 3 da gastos obligatorios 5,850,523.5 mdp con pensiones = 82.5 % del gasto neto, otra métrica)."
V257,14 Implicaciones,cap 14 Pensiones y costo de la deuda (p.71 impresa),Para 2024 se destinaría 9.3 % del PIB a pensiones más costo de la deuda (Figura 14.2),b,juicio,9.3 % PIB en 2024,CGPE 2022 p. 102 (2024: pensiones y jubilaciones 4.3 % + costo financiero 3.0 % = 7.3 % PIB),"7.3 % con el perímetro oficial (contributivas); CIEP añade las no contributivas (PBAM y discapacidad ≈ 0.9 % PIB en 2022, crecientes 20 % anual) para llegar a 9.3",no_verificable,,,no,La proyección oficial no separa la PBAM (va en subsidios); el 9.3 % es una proyección CIEP con perímetro ampliado. No se declara la fuente de la trayectoria de la PBAM.
V258,14 Implicaciones,cap 14 Equidad intergeneracional (p.71–72 impresa),Perspectiva intergeneracional ausente: aumento constante de pensiones y caída persistente del gasto educativo; baja inversión pública,c,juicio,,,,,,,na,Juicio.
