id,capitulo,seccion,afirmacion,tipo,tier_seccion,valor_ciep,fuente_oficial,valor_oficial,coincide,discrepancia,tipo_error,contrafactual_explicito,nota
V272,Cap. 5 Gasto en pensiones,5.1 Evolución (p.35),PBAM creado en 2019 con cobertura universal a mayores de 68; desde 2021 edad 65,a,restitucion,68; 65,CGPE 2023 p.80 (65 años),'apoyo económico universal' a adultos mayores de 65 años,si,,,na,El cambio 68→65 no se documenta en el paquete; consistente con p.80.
V273,Cap. 5 Gasto en pensiones,5.1 Evolución (p.35),IMSS participa con 44.6 % del presupuesto de pensiones; bienestar 21.2 % (segundo); ISSSTE 18.3 %; 16 % restante,b,restitucion,44.6; 21.2; 18.3; 16,PEF 2023 analítico entidades (TG 4) y CGPE p.77,"IMSS 750,252.1/1,692,920.9 = 44.3 % (la propia infografía: 56.3 %×1,333.3 = 750.7 → 44.3); bienestar 359,577.1 → 21.2 ✓; ISSSTE 309,763.1 → 18.3 ✓; resto 16.2",no,0.3 pp,transcripcion,na,Inconsistencia interna: 44.6 no cuadra con el 56.3 % de contributivas de la infografía.
V274,Cap. 5 Gasto en pensiones,5.1 Evolución (p.35),2023 sería el primer año en que las pensiones de bienestar rebasan al ISSSTE,b,restitucion,,"PEF 2022 analítico ISSSTE (TG 4 = 278,180.2); PAM+PPD 2022 ≥ 256.1 mmp (PPEF)",2022: ISSSTE 278.2 > bienestar ≈256-258; 2023: 359.6 > 309.8,si,,,no,"Se sostiene aun con la base PPEF 2022; PEF aprobado, no proyecto."
V275,Cap. 5 Gasto en pensiones,5.1 No contributivas (p.35),PBAM: 2014-2018 −0.5 % real anual; 2019-2023 +136 % real,b,restitucion,−0.5; +136,Cuentas Públicas 2014-2021 (ausentes),,no_verificable,,,no,
V276,Cap. 5 Gasto en pensiones,5.1 No contributivas (p.35),Monto crecerá hasta 6 mil pesos bimestrales actualizados por inflación,a,restitucion,"6,000",CGPE 2023 p.128 (SHCP),'se espera que el apoyo individual alcance los 6 mil pesos bimestrales',si,,,na,
V277,Cap. 5 Gasto en pensiones,5.1 No contributivas (p.35),"PPEF 2023 propone 335 mil mdp para 10.9 millones de personas de 65+, equivalente a 5,118 pesos bimestrales",a/b,restitucion,"335,000; 10.9 M; 5,118","CGPE 2023 p.77 (335,499.4); padrón/EM (ausente)","335,499.4 ✓; 335,499.4/10.9 M/6 = 5,130 (5,118 implica 10.92 M)",aprox,beneficiarios no verificables,,na,Aritmética consistente; el padrón requiere la EM o el Tomo.
V278,Cap. 5 Gasto en pensiones,5.2 Incidencia (p.35-36),El sistema de pensiones no tiene perspectiva de género; determinado por el mercado laboral,c,mixta,,,,,,,na,Juicio.
V279,Cap. 5 Gasto en pensiones,5.2 Incidencia (p.36),"ENIGH 2020: 58.4 % de pensionados son hombres y 41.6 % mujeres; pensiones de mujeres 14 % menores; deciles 1-5 <40 % mujeres; decil 1 2,780 pesos, 6.6 veces menos que decil 10; brecha 10.9 % (deciles 1-5) y 14.4 % (6-10)",b,mixta,,"ENIGH 2020 (INEGI), no en carpeta",,no_verificable,,,na,
V280,Cap. 5 Gasto en pensiones,5.2 Por instituciones (p.36),"Gasto público por persona en pensiones de Pemex, CFE y LyFC es 7 veces el del IMSS; 37 % de pensionados IMSS son mujeres; 24 % en Pemex y Sedena; cuadro 5.1",b,mixta,7×; 37; 24,ENIGH 2020 + padrones (ausentes),,no_verificable,,,na,Cuadro 5.1: IMSS mujeres 37.9 % (texto 37); Pemex/Defensa/Marina 24.3 %.
V281,Cap. 5 Gasto en pensiones,5.3 Implicaciones (p.37),"El gasto en pensiones crece por el esquema anterior más oneroso, por el envejecimiento y por el programa universal",c,juicio,,CGPE 2023 p.104-105: 65+ pasa de 8.0 % (2022) a 17 % (2051); pasivo pensionario 43.6 % del PIB,,,,,na,No usa el pasivo pensionario ni la proyección demográfica que el CGPE ofrece.
V282,Cap. 5 Gasto en pensiones,5.3 Implicaciones (p.37),"En 2023 se propone gastar 5.4 % del PIB en pensiones, 2.8 pp más que en infraestructura",b,juicio,5.4; +2.8 pp,"CGPE 2023 p.80 (inversión física 1,101.1 = 3.5 % del PIB; gasto de inversión 1,190.1 = 3.8 %)","5.4 − 3.5 = 1.9 pp (inversión física); 5.4 − 3.8 = 1.6 pp; reproduce sólo con 'obra pública' del cap. 9 (69.2 %×1,190.1 = 823.6 = 2.6 %)",no,0.9 pp,perimetro,na,'Infraestructura' sin definir; con la definición oficial de inversión física la diferencia es 1.9 pp.
V283,Cap. 5 Gasto en pensiones,5.3 Implicaciones (p.37),"Es necesario evaluar este gasto ineludible que desplaza gasto en salud, educación e inversión",c,juicio,,,,,,,na,Juicio.
V284,Cap. 6 Gasto en energía,Infografía (p.38),"Gasto en energía PPEF 2023 $1,122,236 mdp; −1.9 % vs PEF 2022; 13.5 % del PPEF",b,restitucion,"1,122,236; −1.9; 13.5",DEC 2023 Anexo 1; PEF 2023/2022 analíticos de entidades; DEC 2022 Anexo 1; CGPE p.148 (EPE −1.9 %),"Suma del cuadro 6.1 = 1,122,259.7 (586,034.1+388,167.2+49,401.9+98,153.3+503.2); 13.5 %; base 2022 (Pemex 550,552 + CFE 401,166 + Sener 47,058 + ramo 23 ≈91,000 + reguladores 479) → −1.9 %",aprox,23.7 mdp entre lámina y cuadro,,no,El ramo 23 energético 2022 no es reproducible (Tomo IV); el resto sí.
V285,Cap. 6 Gasto en energía,Infografía (p.38),PIB 3.5 %,b,restitucion,3.5,CGPE p.134,"1,122,259.7/31,401,700 = 3.57 % (el cuadro 6.1 y la apertura dicen 3.6)",no,0.1 pp (inconsistencia interna),transcripcion,na,
V286,Cap. 6 Gasto en energía,Infografía (p.38),Pemex 52.2 % (+1.5 %); CFE 34.6 % (−7.8 %); ramo 23 8.7 % (+2.8 %); Sener 4.4 % (+0.1 %); órganos reguladores 0.00 % (−4.7 %),b,restitucion,52.2; 34.6; 8.7; 4.4; 0.0; −4.7,"PEF 2023/2022 analíticos entidades; DEC 2023 Anexo 1; DEC 2022 Anexo 1 (CRE 256.5, CNH 222.9)","Participaciones ✓ (52.22/34.59/8.75/4.40/0.04); Pemex +1.4 (586,034.1/(550,552×1.0492)); CFE −7.8 ✓; Sener 49,401.9/(47,057.7×1.0492) = +0.1 ✓; reguladores 503.2/(479.4×1.0492) = +0.0 (no −4.7)",no,reguladores 4.7 pp,transcripcion,no,El texto y el cuadro 6.1 dicen +0.1 % para reguladores; la lámina −4.7 %. Ramo 23 +2.8 no verificable.
V287,Cap. 6 Gasto en energía,Infografía (p.38),Aportación patrimonial del 95.6 % del presupuesto de Sener para Pemex y CFE,b,restitucion,95.6,Tomo III ramo 18 (ausente),,no_verificable,,,na,El texto dice 96 %.
V288,Cap. 6 Gasto en energía,Apertura (p.40),Gasto energético = 3.6 % del PIB y 13.5 % del gasto total; 1.2 bn; −1.9 % real vs PEF 2022,b,restitucion,3.6; 13.5; 1.2; −1.9,Ver infografía,"3.57 %; 13.52 %; 1,122.3; ≈ −1.9 %",si,,,si,Declara real y base.
V289,Cap. 6 Gasto en energía,6.1 Evolución (p.40),El incremento de 2021 es comparable al de 2016; desde entonces el gasto en energía no se ha recuperado,a/c,restitucion,,CGPE 2023 p.125 (función combustibles y energía % PIB),2016 5.5; 2017 3.3; 2021 5.2; 2022 aprob. 3.9; 2022e 4.4,si,,,na,
V290,Cap. 6 Gasto en energía,6.1 Pemex (p.40),Pemex recibe 52.2 % del gasto energético; +1.5 % vs PEF 2022; 586 mil 034.1 mdp,b,restitucion,"52.2; +1.5; 586,034.1","DEC 2023 Anexo 1 (678,406.8); PEF 2023 analítico (pensiones 73,908.9; servicios médicos 18,426.4 + adquisiciones 37.4); PEF 2022 analítico (636,281.1 − 69,376.0 − 16,360.6)","678,406.8 − 73,908.9 − 18,463.8 = 586,034.1 ✓; 586,034.1/(550,552.4×1.0492) = +1.4 %",aprox,0.1 pp,deflactor,no,"Perímetro no declarado: Pemex sin pensiones ni servicios médicos (que van a caps. 5 y 8). PEF aprobado, no proyecto. [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V291,Cap. 6 Gasto en energía,6.1 Pemex (p.40),"74.8 % del total de Pemex a proyectos de inversión, monto 9.2 % superior al aprobado 2022",b,restitucion,74.8; +9.2,"PEF 2023/2022 analíticos Pemex (caps. 5000+6000: 437,351.0 / 381,163.2)","437,351.0/586,034.1 = 74.6 %; 437,351.0/(381,163.2×1.0492) = +9.4 %",aprox,0.2 pp,deflactor,no,"PEF aprobado, no proyecto: objeto distinto. Con sólo cap. 6000: 72.2 % y +8.3 %. [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V292,Cap. 6 Gasto en energía,6.1 CFE (p.40),"CFE 34.6 % del sector; 388 mil 167.2 mdp; −7.8 % vs PEF 2022; 13 % a inversión, +1.5 %",b,restitucion,"34.6; 388,167.2; −7.8; 13; +1.5","DEC 2023 Anexo 1 (439,772.4); PEF 2023 analítico (pensiones 51,605.2; caps. 5000+6000 50,643.9); PEF 2022 (449,997.2 − 48,831.2 = 401,166.0; caps. 5-6 47,573.3)","439,772.4 − 51,605.2 = 388,167.2 ✓; 388,167.2/(401,166.0×1.0492) = −7.8 ✓; 50,643.9/388,167.2 = 13.0 ✓; 50,643.9/(47,573.3×1.0492) = +1.5 ✓",si,,,no,"PEF aprobado, no proyecto: objeto distinto. Perímetro sin pensiones no declarado."
V293,Cap. 6 Gasto en energía,6.1 Cuadro 6.1 (p.41),"Montos, % PIB, % PPEF y participación de Pemex, CFE, Sener, ramo 23 y reguladores; total 1,122,259",b,restitucion,cuadro,DEC 2023 Anexo 1 y 20; PEF 2023 analítico,"Pemex 1.87/7.06/52.2; CFE 1.24/4.68/34.6; Sener 49,401.9 0.16/0.60/4.4; ramo 23 98,153.3 no reproducible (Anexo 20: subsidios 76,624.8 + gastos asociados a ingresos petroleros 24,725.1 = 101,349.9; FEIP/FEIEF en fondos de estabilización 13.9 mmp); reguladores 269.3+233.9 = 503.2",aprox,ramo 23 no verificable,,na,Sener 0.2 % PIB es redondeo de 0.16.
V294,Cap. 6 Gasto en energía,6.1 Cuadro 6.1 (p.41),Variación anual del total: −3.38 %,b,restitucion,−3.38,Ver lámina: −1.9 %; CGPE p.148 EPE −1.9 %,La suma de componentes con bases 2022 da ≈ −1.9 % (título e infografía del propio CIEP),no,1.5 pp,transcripcion,no,"Inconsistencia interna: −1.9 % en lámina, apertura y texto; −3.38 % en el cuadro."
V295,Cap. 6 Gasto en energía,6.1 CFE combustibles (p.41),"CFE combustibles, lubricantes y aditivos: de 158 mil 784 mdp (2022) a 122 mil 808 mdp, −26.3 % real",b,restitucion,"158,784; 122,808; −26.3","PPEF 2023 analítico por objeto (ausente); PEF 2023/2022 analíticos: concepto 2600 CFE 149,650.4 → 115,260.2","PEF aprobado: 115,260.2/(149,650.4×1.0492) = −26.6 %; niveles no coinciden (proyecto ≠ aprobado o perímetro distinto)",no_verificable,,,no,Signo y magnitud consistentes con el aprobado; niveles no reproducibles.
V296,Cap. 6 Gasto en energía,6.1 Sener (p.41),"Sener 49 mil 401.9 mdp, +0.1 % real vs aprobado 2022",a/b,restitucion,"49,401.9; +0.1","DEC 2023 Anexo 1; DEC 2022 Anexo 1 (47,057.7); CGPE p.148 (0.0 %)","49,401.9 ✓; 49,401.9/(47,057.7×1.0492) = +0.06 % (CGPE: 0.0 con 1.0497)",aprox,0.1 pp,deflactor,si," [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V297,Cap. 6 Gasto en energía,6.1 Sener (p.41),"En 2022, 95 % del gasto de Sener fue aportación patrimonial a Pemex; en 2023 96 %, repartido 63.5 % CFE y 34.8 % Pemex",b,restitucion,95; 96; 63.5; 34.8,Tomo III ramo 18 2022 y 2023 (ausentes),,no_verificable,,,na,
V298,Cap. 6 Gasto en energía,6.1 Sener (p.41),No se identifica a LitioMx; la Subsecretaría de Planeación y Transición Energética aumenta 6 % real,b,restitucion,+6,Tomo III ramo 18 por UR (ausente),,no_verificable,,,no,
V299,Cap. 6 Gasto en energía,6.1 Ramo 23 (p.41),"Ramo 23 energético (FEIEF, FEIP, fondo de hidrocarburos, subsidios a tarifas) +2.8 %; subsidios a tarifas eléctricas 76 mil 624.8 mdp, +0.05 % real",a/b,restitucion,"+2.8; 76,624.8; +0.05","DEC 2023 Anexo 20 p.93 (76,624,800,000); DEC 2022 Anexo 20 p.86 (73,000,000,000); Tomo IV ramo 23 (ausente)","76,624.8 ✓; 76,624.8/(73,000×1.0492) = +0.05 % ✓ (base PPEF 2022); el +2.8 del agregado no verificable",aprox,+2.8 no verificable,deflactor,no,"Base PPEF 2022 para subsidios; PEF 2022 aprobado no en carpeta. [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V300,Cap. 6 Gasto en energía,6.1 Órganos reguladores (p.41),CRE y CNH: ligero aumento de 0.1 % real,b,restitucion,+0.1,DEC 2023 Anexo 1 (269.3 + 233.9); DEC 2022 Anexo 1 (256.5 + 222.9),503.2/(479.4×1.0492) = +0.04 %,si,,,no,Contradice el −4.7 % de la lámina.
V301,Cap. 6 Gasto en energía,6.2 Incidencia (p.41),SHCP anunció los parques solares más grandes de Latinoamérica (Sonora),a,mixta,,CGPE 2023 p.77,Sistema de cinco parques solares en Sonora; litio 12 bn de pesos de valor potencial,si,,,na,
V302,Cap. 6 Gasto en energía,6.2 Incidencia (p.41),Sólo 1.3 % del gasto de Sener se destina a transición energética y energías limpias,b,mixta,1.3,"Tomo III ramo 18 por programa (ausente); DEC 2023 Anexo 15 (estrategia de transición: 10,288.3 mdp, todos los ramos)",,no_verificable,,,na,"Anexo 15 total 10,288.3 mdp = 0.12 % del PPEF (todos los ramos), no sólo Sener."
V303,Cap. 6 Gasto en energía,6.3 Implicaciones (p.41),Ante la vulnerabilidad climática es necesario transitar a energías limpias; mayor gasto en transición generaría efectos positivos,c,juicio,,,,,,,na,Juicio.
V304,Cap. 7 Gasto en educación,Infografía (p.42),"Gasto en educación PPEF 2023 $1,018,571 mdp; +4.5 % vs PEF 2022; 3.24 % del PIB; 12.3 % del PPEF",b,restitucion,"1,018,571; +4.5; 3.24; 12.3",Tomo I clasificación funcional (ausente); DEC 2023 Anexo 1 y 22 (parciales); CGPE p.134,"Parciales: SEP 402,276.7 + Conacyt 31,655.1 + Cultura 15,925.1 + FONE 456,672.7 + FAM IE 19,530.8 + FAETA 8,696.0 + ramo 25 72,782.7 = 1,007,539 (resto de la función en otros ramos); 1,018,571/31,401,700 = 3.24 ✓; /8,299,647.8 = 12.27 ✓; +4.5 = 1,018,571/974,299 (base propia)",no_verificable,,,no,Perímetro propio (nota 17); las razones son aritméticamente consistentes; el nivel y la base 2022 requieren Tomo I y PEF 2022.
V305,Cap. 7 Gasto en educación,Infografía (p.42),El incremento equivale a 0.14 puntos del PIB,b,restitucion,+0.14 pp,"CGPE 2023 p.149 (PIB 2022 28,129.3 aprobación / 29,058.3 revisado; 2023 31,401.7)","2022 en pesos de 2023 = 974,299 → corrientes 928,614: /28,129.3 = 3.30 % o /29,058.3 = 3.20 %; 2023 3.24 % → −0.06 o +0.04 pp. 0.14 sólo si 974,299 (pesos de 2023) se divide entre el PIB de 2023 (3.10 %)",no,0.10-0.20 pp,contrafactual,no,Numerador en pesos de 2023 sobre PIB 2023 para el año 2022: error de vintage/deflactor. Se repite en 7.2.
V306,Cap. 7 Gasto en educación,Infografía (p.42),46.2 % del incremento se concentra en La Escuela es Nuestra y previsiones salariales del FONE,b,restitucion,46.2,PEF 2022 analíticos (ausente); cuadro 7.3 del CIEP,"Cuadro 7.3: LEEN +12,402 y FONE SP +10,599 = 23,001/44,272 = 52.0 %; texto 7.1 dice 49.5 % (cinco partidas) y 39.3 % (PLEN + apoyos)",no_verificable,,,no,Tres cifras distintas para el mismo concepto (46.2 / 49.5+39.3 / 52.0).
V307,Cap. 7 Gasto en educación,Infografía (p.42),"Subfunciones: básica 589,264 (+4.7); superior 153,079 (+0.5); media superior 140,856 (+2.2); CTI 49,830 (+1.8); cultura y deporte 23,349 (+0.9); otros servicios 47,074 (+35.8); posgrado 9,665 (+0.5); adultos 5,073 (+5.1); función pública 381 (+2.4)",b,restitucion,9 subfunciones,Tomo I clasificación funcional por subfunción (ausente),"Suma = 1,018,571 ✓ aritmética",no_verificable,,,no,
V308,Cap. 7 Gasto en educación,Infografía (p.42),"Gasto por alumno: básica 27,308 (+5.5 %); media superior 34,253 (+2.6 %); superior 55,814 (+0.3 %)",b,restitucion,"27,308; 34,253; 55,814",Matrícula SEP (ausente),,no_verificable,,,no,
V309,Cap. 7 Gasto en educación,Infografía (p.42),Programas: LEEN +84.6 %; previsiones salariales FONE +61.0 %; beca EMS +3.8 %; becas EB +0.2 %; Elisa Acuña −57.6 %,b,restitucion,+84.6; +61.0; +3.8; +0.2; −57.6,"CGPE 2023 p.77 (LEEN 27,052.9); CGPE 2022 p.49 (PPEF 2022 LEEN 13,964.3); PEF 2022 analíticos (ausente)","LEEN: 27,052.9/(13,964.3×1.0492) = +84.6 % ✓ (base PPEF 2022); becas EMS 37,554/36,196 = +3.8 (cuadro 7.3, base no verificable); resto no verificable",aprox,LEEN ✓; resto no verificable,deflactor,no,"LEEN reproduce con la base del proyecto 2022; el PEF 2022 aprobado no está en carpeta. [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V310,Cap. 7 Gasto en educación,Apertura (p.44),"Presupuesto educativo 1 bn 18 mil 571 mdp, +4.5 % vs aprobado 2022; 12.3 % del gasto neto, nivel más bajo, por debajo de 2016-2021",b,restitucion,"1,018,571; +4.5; 12.3",Tomo I; Cuentas Públicas 2016-2021 (ausentes),,no_verificable,,,no,
V311,Cap. 7 Gasto en educación,Apertura (p.44),Cobertura educativa disminuyó 2.1 pp de 2016 a 2022,a,restitucion,−2.1 pp,"SEP, indicadores de cobertura (ausente)",,no_verificable,,,na,
V312,Cap. 7 Gasto en educación,Apertura (p.44),Se centra en LEEN y previsiones salariales: 12 mil 402 y 8 mil 59 mdp más que el PEF 2022,b,restitucion,"+12,402; +8,059",CGPE 2023 p.77; CGPE 2022 p.49; PEF 2022 analíticos (ausente),"LEEN: 27,052.9 − 13,964.3×1.0492 (14,651) = +12,402 ✓ con base PPEF 2022; previsiones salariales no verificable",aprox,previsiones no verificable,deflactor,no," [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V313,Cap. 7 Gasto en educación,Apertura (p.44),"Presupuesto vinculado al ODS 4 = 36.4 %, sólo debajo de 2021 (36.8 %); 35 de 77 PPs contribuyen",b,restitucion,36.4; 36.8; 35/77,Tomo I vinculación ODS (ausente),,no_verificable,,,na,
V314,Cap. 7 Gasto en educación,7.1 Evolución (p.45),El aumento de 44 mil 272 mdp representa 96.8 % del recorte 2021-2022,b,restitucion,"44,272; 96.8",Cuenta Pública 2021 y PEF 2022 (ausentes),"44,272 = 1,018,571 − 974,299 (aritmética propia)",no_verificable,,,no,
V315,Cap. 7 Gasto en educación,7.1 Evolución (p.45),Todas las subfunciones por debajo de lo ejercido 2016-2021; SEP 402 mil 277 y Conacyt 31 mil 655 mdp,a/b,restitucion,"402,277; 31,655",DEC 2023 Anexo 1 p.60-61; Cuentas Públicas (ausentes),"SEP 402,276.7 ✓; Conacyt 31,655.1 ✓; comparación 2016-2021 no verificable",aprox,serie no verificable,,na,
V316,Cap. 7 Gasto en educación,7.1 ¿En qué se gastará? (p.45),Cinco partidas salariales concentran 49.5 % del aumento; LEEN y apoyos a centros y organizaciones 39.3 %,b,restitucion,49.5; 39.3,Analíticos por partida PPEF 2023 y PEF 2022 (ausentes),,no_verificable,,,no,
V317,Cap. 7 Gasto en educación,7.1 ¿En qué se gastará? (p.45),"Inversión física en educación 155 mdp, 22 mdp más que en 2022; 13.0 % de lo ejercido en 2020",b,restitucion,155; +22; 13.0,Analíticos por tipo de gasto (ausentes); cuadro 7.3,Cuadro 7.3: proyectos de infraestructura social educativa 138 + mantenimiento 18 = 156 (ES); 2022: 133+4 = 137 → +19,no_verificable,,,no,"'155 mdp' parece referirse sólo a ES; la nota 19 añade 3,935 mdp en cultura y CTI."
V318,Cap. 7 Gasto en educación,7.2 Incidencia (p.45),El gasto en educación aumenta 0.14 puntos del PIB después de seis años de recortes,b,mixta,+0.14 pp,Ver infografía,−0.06 / +0.04 pp según PIB 2022; 0.14 sólo con numerador en pesos de 2023 sobre PIB 2023,no,0.10-0.20 pp,contrafactual,no,Repite el error de la lámina.
V319,Cap. 7 Gasto en educación,7.2 Incidencia (p.45),"10 mil 32 mdp para cumplir la Reforma educativa de 2019 (SHCP 2022f), sin decir en qué PPs",a,mixta,"10,032",EM PPEF 2023 (ausente),,no_verificable,,,na,
V320,Cap. 7 Gasto en educación,7.2 EB (p.45),"Educación básica 589 mil 264 mdp, +4.7 % vs PEF 2022; sólo 3 de 20 PPs con reducción; FONE servicios personales +10 mil 599 mdp; LEEN +12 mil 402 mdp",b,mixta,"589,264; +4.7; +10,599; +12,402","DEC 2023 Anexo 22 (FONE SP 416,012.8); DEC 2022 Anexo 22 (386,413.9); CGPE p.77","FONE SP: 416,012.8 − 386,413.9×1.0492 (405,426) = +10,587 (CIEP 10,599; base PPEF 2022); LEEN +12,402 ✓ (base PPEF); total EB no verificable",aprox,12 mdp (FONE),deflactor,no,"PEF 2022 aprobado no en carpeta; el CGPE p.79 indica que aportaciones PPEF = PEF. [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V321,Cap. 7 Gasto en educación,7.2 EB (p.45),LEEN etiquetado como subsidios: no es posible identificar cuánto va a cada vertiente,a/c,mixta,,DEC 2023 Anexo 25 (programas sujetos a reglas de operación) / Tomo,,no_verificable,,,na,
V322,Cap. 7 Gasto en educación,7.2 EB (p.45),"Gasto por alumno en EB $27,308, −2.2 % respecto a su máximo de 2016; Expansión de la educación inicial +0.6 %; 3.0 % de niñas y niños asisten a educación inicial",b,mixta,"27,308; −2.2; +0.6; 3.0",Matrícula SEP y Cuenta Pública 2016 (ausentes),Expansión de la educación inicial 2023: 826.5 (cuadro 10.1) vs nota 5/ del Anexo 1: 200 mdp adicionales para servicios personales,no_verificable,,,no,
V323,Cap. 7 Gasto en educación,7.2 EMS (p.45),"EMS 140 mil 856 mdp, +2.2 %; Diseño de la política educativa −68 mdp; Becas EMS +1,358 mdp; Servicios de EMS +1,159 mdp; 378 mil jóvenes dejaron la escuela; gasto por alumno $34,253, −2.1 % vs 2016",b,mixta,,Tomo I por subfunción y PEF 2022 (ausentes),"Beca EMS 2023 37,554 + becas EB 34,922 + JEF 11,162 = 83,638 ≈ CGPE p.77 'Programas de Becas' 83,638.9 ✓",no_verificable,,,no,La suma de las tres becas Benito Juárez reproduce el programa prioritario del CGPE.
V324,Cap. 7 Gasto en educación,7.2 ES (p.46),"ES 153 mil 79 mdp, +0.5 %; 3 de 21 PPs con reducción; Becas Elisa Acuña −2 mil 570 mdp; Expansión de la EMS y ES 795 mdp tras dos años sin presupuesto",b,mixta,"153,079; +0.5; −2,570; 795",Tomo I / PEF 2022 analíticos (ausentes),,no_verificable,,,no,
V325,Cap. 7 Gasto en educación,7.2 ES (p.46),"Universidades para el Bienestar: 402 mdp más que en 2022 (1,476 mdp en el cuadro 7.3), no etiquetado como inversión física",b,mixta,"1,476; +402","CGPE 2023 p.77 (Universidades para el Bienestar 1,490.3)","1,490.3 mdp (programa prioritario)",no,14.3 mdp,perimetro,no,"CIEP asigna 1,476 a la subfunción ES; el programa completo es 1,490.3."
V326,Cap. 7 Gasto en educación,7.2 ES (p.46),"Gasto por alumno en ES $55,814, −22.6 % vs máximo de 2016",b,mixta,"55,814; −22.6",Matrícula SEP (ausente),,no_verificable,,,no,
V327,Cap. 7 Gasto en educación,7.2 Posgrado y adultos (p.46),"Posgrado +0.5 %, 1,639 mdp menos que 2016; becas de posgrado +85 y SNI +462 mdp; educación para adultos 0.5 % del gasto educativo; analfabetismo 1.4-13.7 % por estado",b,mixta,,Tomo I; Cuenta Pública 2016; CIEP 2022c (ausentes),"SNI 2023 8,097 (cuadro 7.3); 5,073/1,018,571 = 0.50 % ✓ aritmética",no_verificable,,,no,
V328,Cap. 7 Gasto en educación,7.2 Cultura y CTI (p.46),"Cultura, deporte y recreación 23 mil 349 mdp; Desarrollo cultural −492 mdp; CTI 49 mil 830 mdp, similar a 2016; sin presupuesto para Innovación desde 2019",b,mixta,"23,349; −492; 49,830","Tomo I por subfunción (ausente); DEC 2023 Anexo 12 (programa CTI 128,746.3 mdp, perímetro distinto)",,no_verificable,,,no,
V329,Cap. 7 Gasto en educación,7.3 Implicaciones (p.46),Gasto educativo al menos 0.76 puntos del PIB por debajo de lo recomendado (BID 2022),b/c,juicio,0.76,BID 2022 (externa),3.24 + 0.76 = 4.0 % del PIB implícito,no_verificable,,,na,Referencia externa.
V330,Cap. 7 Gasto en educación,7.3 Implicaciones (p.46),"Vs PEF 2022 el presupuesto crece 44 mil 272 mdp; 88.8 % del aumento en partidas salariales, LEEN y apoyos a centros",b,juicio,"44,272; 88.8",Analíticos por partida (ausentes),49.5 + 39.3 = 88.8 ✓ aritmética,no_verificable,,,no,
V331,Cap. 7 Gasto en educación,7.3 Implicaciones (p.46),En EB no se identifica presupuesto para abatir efectos de la pandemia ni para bienestar psicosocial,c,juicio,,,,,,,na,Juicio.
V332,Cap. 7 Gasto en educación,7.3 Implicaciones (p.46),Recortes 2016-2022 y pandemia redujeron la cobertura de 65.4 % (2019) a 62.7 % (2022),a/c,juicio,65.4; 62.7,SEP (ausente),,no_verificable,,,na,Atribución causal sin sustento en el paquete.
V333,Cap. 7 Gasto en educación,Cuadro 7.3 (p.47),"Montos 2023 verificables: FONE servicios personales 416,013; FONE gasto de operación 17,084; fondo de compensación 12,292; otros de gasto corriente 11,283; FAETA educación tecnológica 5,389; FAM infraestructura educativa (12,500 + 6,109 + 922 = 19,531); becas BJ (34,922 + 37,554 + 11,162 = 83,638); LEEN 27,053",a,mixta,8 conceptos,"DEC 2023 Anexo 22 p.94 (416,012.8; 17,084.2; 12,292.2; 11,283.4; 5,388.7; FAM IE 19,530.8); CGPE 2023 p.77 (becas 83,638.9; LEEN 27,052.9)",Coinciden,si,,,na,La partición del FAM IE entre básica y EMS/ES no está en el decreto (sólo el total).
V334,Cap. 7 Gasto en educación,Cuadro 7.3 (p.47),"Servicios de educación básica en la CDMX 45,621 mdp (2023)",a,mixta,"45,621","DEC 2023 Anexo 21 p.94 (aportaciones para educación básica y normal en la CDMX 47,388.2)","47,388.2 incluye normal; el PP de básica requiere Tomo IV ramo 25",no_verificable,,,na,
V335,Cap. 7 Gasto en educación,Cuadro 7.3 (p.47),"Columnas 2016-2021 (ejercido) y 2022 (aprobado, en pesos de 2023) de 70 programas; diferencias y variaciones reales",b,mixta,cuadro,Cuentas Públicas 2016-2021 y PEF 2022 analíticos (ausentes),"Factor implícito 2022→2023 = 1.0492 (p. ej. FONE SP 405,414/386,413.9)",no_verificable,,,no,El deflactor implícito confirma que CIEP usa 1.0492 (PIB nominal/PIB real del CGPE).
